ID,Depth,Parent ID,Component Name,Row Name,Row ID,Field Values,Hierarchy Path
241,6,240,Task,View Job (Technician),6a3ac6594aebe3f6e59f72a3,,Task/View Job (Technician)
242,7,241,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,,Application/(FED) - FASTBPM
243,8,242,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,"{""name"":""(FED) - FASTBPM"",""correlation_id_qualifier"":""27267"",""persona_id"":""4"",""correlation_id"":""27267""}",(FED) - FASTBPM
244,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
245,1,244,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
246,2,245,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
247,3,246,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
248,4,247,Subdomain,Troubleshoot Issue,6a3ac6594aebe3f6e59f71ca,,Subdomain/Troubleshoot Issue
249,5,248,Business Flow,TechFast,6a3ac6594aebe3f6e59f71eb,,Business Flow/TechFast
250,6,249,Task,Dispatch To Job (Technician),6a3ac6594aebe3f6e59f72a4,,Task/Dispatch To Job (Technician)
251,7,250,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,,Application/(FED) - FASTBPM
252,8,251,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,"{""name"":""(FED) - FASTBPM"",""correlation_id_qualifier"":""27267"",""persona_id"":""4"",""correlation_id"":""27267""}",(FED) - FASTBPM
253,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
254,1,253,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
255,2,254,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
256,3,255,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
257,4,256,Subdomain,Resolve Issue,6a3ac6594aebe3f6e59f71cb,,Subdomain/Resolve Issue
258,5,257,Business Flow,Troubleshoot / Repair Consumer Broadband,6a3ac6594aebe3f6e59f71ed,,Business Flow/Troubleshoot / Repair Consumer Broadband
259,6,258,Task,Close Job,6a3ac6594aebe3f6e59f72af,,Task/Close Job
260,7,259,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,,Application/(FED) - FASTBPM
261,8,260,Application,(FED) - FASTBPM,6a3ac6594aebe3f6e59f7326,"{""name"":""(FED) - FASTBPM"",""correlation_id_qualifier"":""27267"",""persona_id"":""4"",""correlation_id"":""27267""}",(FED) - FASTBPM
262,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
263,1,262,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
264,2,263,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
265,3,264,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
266,4,265,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
267,5,266,Business Flow,Activate & Provision Service,6a3ac6594aebe3f6e59f71d6,,Business Flow/Activate & Provision Service
268,6,267,Task,Validate Market & Service Area,6a3ac6594aebe3f6e59f71f5,,Task/Validate Market & Service Area
269,7,268,Application,(FED) - GEARS,6a3ac6594aebe3f6e59f72bc,,Application/(FED) - GEARS
270,8,269,Application,(FED) - GEARS,6a3ac6594aebe3f6e59f72bc,"{""name"":""(FED) - GEARS"",""correlation_id_qualifier"":""24095"",""persona_id"":"""",""correlation_id"":""24095""}",(FED) - GEARS
271,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
272,1,271,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
273,2,272,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
274,3,273,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
275,4,274,Subdomain,Troubleshoot Issue,6a3ac6594aebe3f6e59f71ca,,Subdomain/Troubleshoot Issue
276,5,275,Business Flow,TechFast,6a3ac6594aebe3f6e59f71eb,,Business Flow/TechFast
277,6,276,Task,Troubleshoot (Agent),6a3ac6594aebe3f6e59f72a0,,Task/Troubleshoot (Agent)
278,7,277,Application,(FED) - TDICE,6a3ac6594aebe3f6e59f7344,,Application/(FED) - TDICE
279,8,278,Application,(FED) - TDICE,6a3ac6594aebe3f6e59f7344,"{""name"":""(FED) - TDICE"",""correlation_id_qualifier"":""23730"",""persona_id"":""2"",""correlation_id"":""23730""}",(FED) - TDICE
280,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
281,1,280,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
282,2,281,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
283,3,282,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
284,4,283,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
285,5,284,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
286,6,285,Task,Lookup Customer,6a3ac6594aebe3f6e59f7200,,Task/Lookup Customer
287,7,286,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
288,8,287,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
289,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
290,1,289,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
291,2,290,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
292,3,291,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
293,4,292,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
294,5,293,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
295,6,294,Task,LIC to OPUS (Search CTN ) - optional,6a3ac6594aebe3f6e59f7202,,Task/LIC to OPUS (Search CTN ) - optional
296,7,295,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
297,8,296,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
298,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
299,1,298,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
300,2,299,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
301,3,300,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
302,4,301,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
303,5,302,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
304,6,303,Task,LIC to OPUS (Authenticate) - optional,6a3ac6594aebe3f6e59f7203,,Task/LIC to OPUS (Authenticate) - optional
305,7,304,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
306,8,305,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
307,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
308,1,307,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
309,2,308,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
310,3,309,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
311,4,310,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
312,5,311,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
313,6,312,Task,Search Customer Service Address,6a3ac6594aebe3f6e59f7204,,Task/Search Customer Service Address
314,7,313,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
315,8,314,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
316,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
317,1,316,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
318,2,317,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
319,3,318,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
320,4,319,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
321,5,320,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
322,6,321,Task,Create Account,6a3ac6594aebe3f6e59f7218,,Task/Create Account
323,7,322,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
324,8,323,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
325,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
326,1,325,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
327,2,326,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
328,3,327,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
329,4,328,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
330,5,329,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
331,6,330,Task,Lookup & Authenticate Customer,6a3ac6594aebe3f6e59f7227,,Task/Lookup & Authenticate Customer
332,7,331,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,,Application/(FED) - US
333,8,332,Application,(FED) - US,6a3ac6594aebe3f6e59f72de,"{""name"":""(FED) - US"",""correlation_id_qualifier"":""24433"",""persona_id"":"""",""correlation_id"":""24433""}",(FED) - US
334,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
335,1,334,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
336,2,335,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
337,3,336,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
338,4,337,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
339,5,338,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
340,6,339,Task,Setup Billing,6a3ac6594aebe3f6e59f721a,,Task/Setup Billing
341,7,340,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,,Application/(FED) - iCAS
342,8,341,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,"{""name"":""(FED) - iCAS"",""correlation_id_qualifier"":""23439"",""persona_id"":"""",""correlation_id"":""23439""}",(FED) - iCAS
343,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
344,1,343,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
345,2,344,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
346,3,345,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
347,4,346,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
348,5,347,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
349,6,348,Task,Setup Billing & Payments,6a3ac6594aebe3f6e59f7228,,Task/Setup Billing & Payments
350,7,349,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,,Application/(FED) - iCAS
351,8,350,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,"{""name"":""(FED) - iCAS"",""correlation_id_qualifier"":""23439"",""persona_id"":"""",""correlation_id"":""23439""}",(FED) - iCAS
352,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
353,1,352,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
354,2,353,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
355,3,354,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
356,4,355,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
357,5,356,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
358,6,357,Task,Submit Order,6a3ac6594aebe3f6e59f7222,,Task/Submit Order
359,7,358,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,,Application/(FED) - iCAS
360,8,359,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,"{""name"":""(FED) - iCAS"",""correlation_id_qualifier"":""23439"",""persona_id"":"""",""correlation_id"":""23439""}",(FED) - iCAS
361,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
362,1,361,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
363,2,362,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
364,3,363,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
365,4,364,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
366,5,365,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
367,6,366,Task,View Services Available to Customer + Create Account,6a3ac6594aebe3f6e59f7239,,Task/View Services Available to Customer + Create Account
368,7,367,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,,Application/(FED) - iCAS
369,8,368,Application,(FED) - iCAS,6a3ac6594aebe3f6e59f7305,"{""name"":""(FED) - iCAS"",""correlation_id_qualifier"":""23439"",""persona_id"":"""",""correlation_id"":""23439""}",(FED) - iCAS
370,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
371,1,370,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
372,2,371,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
373,3,372,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
374,4,373,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
375,5,374,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
376,6,375,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
377,7,376,Application,17765,6a3ac6594aebe3f6e59f72f3,,Application/17765
378,8,377,Application,17765,6a3ac6594aebe3f6e59f72f3,"{""name"":""17765"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",17765
379,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
380,1,379,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
381,2,380,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
382,3,381,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
383,4,382,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
384,5,383,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
385,6,384,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
386,7,385,Application,18193,6a3ac6594aebe3f6e59f72ed,,Application/18193
387,8,386,Application,18193,6a3ac6594aebe3f6e59f72ed,"{""name"":""18193"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",18193
388,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
389,1,388,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
390,2,389,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
391,3,390,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
392,4,391,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
393,5,392,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
394,6,393,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
395,7,394,Application,18224,6a3ac6594aebe3f6e59f72f0,,Application/18224
396,8,395,Application,18224,6a3ac6594aebe3f6e59f72f0,"{""name"":""18224"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",18224
397,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
398,1,397,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
399,2,398,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
400,3,399,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
401,4,400,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
402,5,401,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
403,6,402,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
404,7,403,Application,18257,6a3ac6594aebe3f6e59f7310,,Application/18257
405,8,404,Application,18257,6a3ac6594aebe3f6e59f7310,"{""name"":""18257"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",18257
406,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
407,1,406,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
408,2,407,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
409,3,408,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
410,4,409,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
411,5,410,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
412,6,411,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
413,7,412,Application,20182,6a3ac6594aebe3f6e59f72f1,,Application/20182
414,8,413,Application,20182,6a3ac6594aebe3f6e59f72f1,"{""name"":""20182"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",20182
415,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
416,1,415,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
417,2,416,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
418,3,417,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
419,4,418,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
420,5,419,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
421,6,420,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
422,7,421,Application,21948,6a3ac6594aebe3f6e59f72f2,,Application/21948
423,8,422,Application,21948,6a3ac6594aebe3f6e59f72f2,"{""name"":""21948"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",21948
424,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
425,1,424,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
426,2,425,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
427,3,426,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
428,4,427,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
429,5,428,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
430,6,429,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
431,7,430,Application,23205,6a3ac6594aebe3f6e59f72ef,,Application/23205
432,8,431,Application,23205,6a3ac6594aebe3f6e59f72ef,"{""name"":""23205"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",23205
433,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
434,1,433,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
435,2,434,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
436,3,435,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
437,4,436,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
438,5,437,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
439,6,438,Task,"""Select Device",6a3ac6594aebe3f6e59f7208,,"Task/""Select Device"
440,7,439,Application,27531,6a3ac6594aebe3f6e59f72ee,,Application/27531
441,8,440,Application,27531,6a3ac6594aebe3f6e59f72ee,"{""name"":""27531"",""correlation_id_qualifier"":"""",""persona_id"":"""",""correlation_id"":""""}",27531
442,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
443,1,442,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
444,2,443,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
445,3,444,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
446,4,445,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
447,5,446,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
448,6,447,Task,Auto-Summarize Notes,6a3ac6594aebe3f6e59f7212,,Task/Auto-Summarize Notes
449,7,448,Application,AA,6a3ac6594aebe3f6e59f72f8,,Application/AA
450,8,449,Application,AA,6a3ac6594aebe3f6e59f72f8,"{""name"":""AA"",""correlation_id_qualifier"":""30176"",""persona_id"":"""",""correlation_id"":""30176""}",AA
451,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
452,1,451,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
453,2,452,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
454,3,453,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
455,4,454,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
456,5,455,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
457,6,456,Task,Notes Auto Summarization,6a3ac6594aebe3f6e59f7226,,Task/Notes Auto Summarization
458,7,457,Application,AA,6a3ac6594aebe3f6e59f72f8,,Application/AA
459,8,458,Application,AA,6a3ac6594aebe3f6e59f72f8,"{""name"":""AA"",""correlation_id_qualifier"":""30176"",""persona_id"":"""",""correlation_id"":""30176""}",AA
460,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
461,1,460,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
462,2,461,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
463,3,462,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
464,4,463,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
465,5,464,Business Flow,Install Consumer Broadband,6a3ac6594aebe3f6e59f71e1,,Business Flow/Install Consumer Broadband
